"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","sample_start_time_datum_cd","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","startDateTime","Analyte","Site"
"286","USGS","0134277112",2016-07-26,"10:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,2.77,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-07-26 10:25:00,"SO4","Reference"
"287","USGS","0134277112",2016-07-26,"10:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.15,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-07-26 10:25:00,"MeHg","Reference"
"288","USGS","0134277112",2016-07-26,"10:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,0.92,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-07-26 10:25:00,"Hg","Reference"
"289","USGS","0134277112",2016-08-13,"16:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.27,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-08-13 16:45:00,"DOC","Reference"
"290","USGS","0134277112",2016-08-13,"16:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.94,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-08-13 16:45:00,"SO4","Reference"
"291","USGS","0134277112",2016-08-24,"13:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,4.81,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-08-24 13:15:00,"DOC","Reference"
"292","USGS","0134277112",2016-08-24,"13:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,2.51,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-08-24 13:15:00,"SO4","Reference"
"293","USGS","0134277112",2016-08-24,"13:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.17,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-08-24 13:15:00,"MeHg","Reference"
"294","USGS","0134277112",2016-08-24,"13:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,1.16,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-08-24 13:15:00,"Hg","Reference"
"295","USGS","0134277112",2016-08-26,"07:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,7.7,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-08-26 07:40:00,"DOC","Reference"
"296","USGS","0134277112",2016-08-26,"07:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.78,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-08-26 07:40:00,"SO4","Reference"
"297","USGS","0134277112",2016-09-19,"10:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,5.37,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-09-19 10:25:00,"DOC","Reference"
"298","USGS","0134277112",2016-09-19,"10:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,2.28,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-09-19 10:25:00,"SO4","Reference"
"299","USGS","0134277112",2016-09-19,"10:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.17,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-09-19 10:25:00,"MeHg","Reference"
"300","USGS","0134277112",2016-09-19,"10:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,1.61,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2016-09-19 10:25:00,"Hg","Reference"
"301","USGS","0134277112",2016-10-21,"06:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,9.14,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-10-21 06:55:00,"DOC","Reference"
"302","USGS","0134277112",2016-10-21,"06:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.91,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-10-21 06:55:00,"SO4","Reference"
"303","USGS","0134277112",2016-10-25,"13:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.6,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-10-25 13:15:00,"DOC","Reference"
"304","USGS","0134277112",2016-10-25,"13:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.23,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-10-25 13:15:00,"SO4","Reference"
"305","USGS","0134277112",2016-12-01,"03:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.83,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-12-01 03:30:00,"SO4","Reference"
"306","USGS","0134277112",2016-12-06,"12:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.31,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-12-06 12:35:00,"SO4","Reference"
"307","USGS","0134277112",2016-12-06,"12:36",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.31,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-12-06 12:36:00,"SO4","Reference"
"308","USGS","0134277112",2016-12-06,"12:37",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.3,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2016-12-06 12:37:00,"SO4","Reference"
"309","USGS","0134277112",2017-03-09,"12:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,1.97,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-03-09 12:40:00,"SO4","Reference"
"310","USGS","0134277112",2017-03-09,"12:41",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,1.97,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-03-09 12:41:00,"SO4","Reference"
"311","USGS","0134277112",2017-03-09,"12:42",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,1.99,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-03-09 12:42:00,"SO4","Reference"
"312","USGS","0134277112",2017-04-13,"12:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.75,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-04-13 12:05:00,"SO4","Reference"
"313","USGS","0134277112",2017-05-11,"10:50",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.92,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-05-11 10:50:00,"SO4","Reference"
"314","USGS","0134277112",2017-06-06,"14:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.39,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-06-06 14:35:00,"SO4","Reference"
"315","USGS","0134277112",2017-06-21,"12:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.95,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-06-21 12:20:00,"SO4","Reference"
"316","USGS","0134277112",2017-06-28,"09:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.09,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-06-28 09:40:00,"SO4","Reference"
"317","USGS","0134277112",2017-07-01,"14:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.22,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-07-01 14:00:00,"SO4","Reference"
"318","USGS","0134277112",2017-07-12,"09:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.19,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-07-12 09:45:00,"SO4","Reference"
"319","USGS","0134277112",2017-07-17,"16:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.58,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-07-17 16:40:00,"SO4","Reference"
"320","USGS","0134277112",2017-08-11,"10:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.33,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-08-11 10:10:00,"SO4","Reference"
"321","USGS","0134277112",2017-09-21,"12:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.6,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-09-21 12:40:00,"SO4","Reference"
"322","USGS","0134277112",2017-10-05,"03:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-10-05 03:20:00,"SO4","Reference"
"323","USGS","0134277112",2017-10-29,"21:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.66,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-10-29 21:20:00,"SO4","Reference"
"324","USGS","0134277112",2017-10-30,"02:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.27,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-10-30 02:15:00,"SO4","Reference"
"325","USGS","0134277112",2017-10-31,"11:28",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.71,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-10-31 11:28:00,"SO4","Reference"
"326","USGS","0134277112",2017-11-02,"09:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.55,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-11-02 09:30:00,"SO4","Reference"
"327","USGS","0134277112",2017-11-15,"12:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.07,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-11-15 12:20:00,"SO4","Reference"
"328","USGS","0134277112",2017-11-15,"12:21",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.14,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-11-15 12:21:00,"SO4","Reference"
"329","USGS","0134277112",2017-11-15,"12:22",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,2.13,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2017-11-15 12:22:00,"SO4","Reference"
"330","USGS","0134277112",2018-01-18,"13:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.92,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2018-01-18 13:45:00,"SO4","Reference"
"331","USGS","0134277112",2018-02-20,"15:57",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,1.63,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2018-02-20 15:57:00,"SO4","Reference"
"332","USGS","0134277112",2018-02-20,"15:58",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,1.67,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2018-02-20 15:58:00,"SO4","Reference"
"333","USGS","0134277112",2018-02-20,"15:59",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,1.66,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2018-02-20 15:59:00,"SO4","Reference"
"334","USGS","0134277112",2018-03-15,"13:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.13,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2018-03-15 13:05:00,"SO4","Reference"
"335","USGS","0134277112",2018-04-10,"12:50",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.94,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2018-04-10 12:50:00,"SO4","Reference"
"336","USGS","0134277112",2018-05-23,"11:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,1.91,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2018-05-23 11:40:00,"SO4","Reference"
"337","USGS","0134277112",2018-06-19,"12:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.34,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2018-06-19 12:45:00,"SO4","Reference"
"338","USGS","0134277112",2018-07-30,"08:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.74,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2018-07-30 08:40:00,"SO4","Reference"
"339","USGS","0134277114",2011-05-16,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.14,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-05-16 00:00:00,"DOC","Treated"
"340","USGS","0134277114",2011-05-16,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.66,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-05-16 00:00:00,"SO4","Treated"
"341","USGS","0134277114",2011-06-06,"10:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.51,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-06-06 10:20:00,"DOC","Treated"
"342","USGS","0134277114",2011-06-06,"10:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.57,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-06-06 10:20:00,"SO4","Treated"
"343","USGS","0134277114",2011-07-19,"12:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.74,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-07-19 12:35:00,"DOC","Treated"
"344","USGS","0134277114",2011-07-19,"12:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.72,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-07-19 12:35:00,"SO4","Treated"
"345","USGS","0134277114",2011-08-01,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.23,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-08-01 00:00:00,"DOC","Treated"
"346","USGS","0134277114",2011-08-01,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.66,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-08-01 00:00:00,"SO4","Treated"
"347","USGS","0134277114",2011-10-07,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.94,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-10-07 00:00:00,"DOC","Treated"
"348","USGS","0134277114",2011-10-07,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.25,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-10-07 00:00:00,"SO4","Treated"
"349","USGS","0134277114",2011-10-31,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.55,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-10-31 00:00:00,"DOC","Treated"
"350","USGS","0134277114",2011-10-31,"00:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.02,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-10-31 00:00:00,"SO4","Treated"
"351","USGS","0134277114",2011-12-01,"13:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.01,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-12-01 13:45:00,"DOC","Treated"
"352","USGS","0134277114",2011-12-01,"13:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.8,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2011-12-01 13:45:00,"SO4","Treated"
"353","USGS","0134277114",2012-01-25,"14:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.49,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-01-25 14:15:00,"DOC","Treated"
"354","USGS","0134277114",2012-01-25,"14:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.05,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-01-25 14:15:00,"SO4","Treated"
"355","USGS","0134277114",2012-03-15,"13:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.75,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-03-15 13:00:00,"DOC","Treated"
"356","USGS","0134277114",2012-03-15,"13:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.83,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-03-15 13:00:00,"SO4","Treated"
"357","USGS","0134277114",2012-03-16,"21:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.2,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-03-16 21:15:00,"DOC","Treated"
"358","USGS","0134277114",2012-03-16,"21:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.09,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-03-16 21:15:00,"SO4","Treated"
"359","USGS","0134277114",2012-04-18,"12:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,3.2,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-04-18 12:00:00,"DOC","Treated"
"360","USGS","0134277114",2012-04-18,"12:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,3.29,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-04-18 12:00:00,"SO4","Treated"
"361","USGS","0134277114",2012-04-18,"12:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00681",NA,3.12,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-04-18 12:02:00,"DOC","Treated"
"362","USGS","0134277114",2012-04-18,"12:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","7","9",NA,"00945",NA,3.29,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-04-18 12:02:00,"SO4","Treated"
"363","USGS","0134277114",2012-05-15,"14:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.31,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-05-15 14:45:00,"DOC","Treated"
"364","USGS","0134277114",2012-05-15,"14:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.76,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-05-15 14:45:00,"SO4","Treated"
"365","USGS","0134277114",2012-06-07,"08:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.7,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-06-07 08:30:00,"DOC","Treated"
"366","USGS","0134277114",2012-06-07,"08:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.23,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-06-07 08:30:00,"SO4","Treated"
"367","USGS","0134277114",2012-06-14,"00:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,7.68,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-06-14 00:05:00,"DOC","Treated"
"368","USGS","0134277114",2012-06-14,"00:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.46,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-06-14 00:05:00,"SO4","Treated"
"369","USGS","0134277114",2012-07-09,"11:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.51,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-07-09 11:10:00,"DOC","Treated"
"370","USGS","0134277114",2012-07-09,"11:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.79,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-07-09 11:10:00,"SO4","Treated"
"371","USGS","0134277114",2012-07-24,"11:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.79,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-07-24 11:15:00,"DOC","Treated"
"372","USGS","0134277114",2012-07-24,"11:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.61,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-07-24 11:15:00,"SO4","Treated"
"373","USGS","0134277114",2012-07-26,"22:12",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.55,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-07-26 22:12:00,"DOC","Treated"
"374","USGS","0134277114",2012-07-26,"22:12",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.22,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-07-26 22:12:00,"SO4","Treated"
"375","USGS","0134277114",2012-07-30,"21:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.01,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2012-07-30 21:35:00,"DOC","Treated"
